session_id,session_type,session_description,session_track,session_room,start_session,end_session,presentation_LastName,presentation_FirstName,presentation_authors,presentation_title,start_presentation,end_presentation
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Pan,Lin,"L. Pan1.1City- University of London, Journalism, London, China.",Rethinking the influence of social media on news production of investigative journalism,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Perez-Altable,Laura,"L. Perez-Altable1, D.N. Javier1.1Universitat Pompeu Fabra, Communication Department, Barcelona, Spain.",User's attitudes and news avoidance in the Spanish online media landscape.,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Siemon,Miriam,"M. Siemon1, W. Reißmann1, M. Lünenborg1.1Freie Universität Berlin, Institute for Media and Communication Studies, Berlin, Germany.",Performative publics and the shifting role of journalism: The emergence of gender-related Covid-19 discourses in the German twittersphere,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197370_0,Parallel Session - WEST Building,Forms of digital journalism,Journalism Studies,1533-103 (E),2022-10-21T14:30:00,2022-10-21T16:00:00,Zecchinon,Pauline,"P. Zecchinon1, O. Standaert1.1Université catholique de Louvain, ORM - Observatoire de Recherche sur les Médias et le journalisme, Louvain-la-Neuve, Belgium.",The place of photography in changing newsrooms,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197380_0,Parallel Session - WEST Building,Mediatized Lifestyles,Mediatization,1531-113 (D1),2022-10-21T14:30:00,2022-10-21T16:00:00,Brites,Maria José,"M.J. Brites1, T.S. Castro1.1Lusófona University/CICANT, Communication Sciences, Porto, Portugal.",News lifestyles in the context of the digital society: the case of young people news options,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197380_0,Parallel Session - WEST Building,Mediatized Lifestyles,Mediatization,1531-113 (D1),2022-10-21T14:30:00,2022-10-21T16:00:00,Fast,Karin,"K. Fast1, A. Jansson1, J. Lindell2, S. Bengtsson3.1Karlstad University, Department of Geography- Media and Communication, Karlstad, Sweden.2Uppsala University, Department of Informatics and Media, Uppsala, Sweden.3Södertörn University, Department of Culture and Education, Stockholm, Sweden.",Making “good use” of mobile media: Surveying smartphone practices as a social and moral space,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197380_0,Parallel Session - WEST Building,Mediatized Lifestyles,Mediatization,1531-113 (D1),2022-10-21T14:30:00,2022-10-21T16:00:00,Lindell,Johan,"J. Lindell1, A. Jansson2, S. Bengtsson3, K. Fast2.1Uppsala University, Informatics and Media, Uppsala, Sweden.2Karlstad University, Geography- Media and Communication, Karlstad, Sweden.3Södertörn University, Media and Communication Studies, Stockholm, Sweden.",Mapping media life: Mediatization as conceptual mediator in a hyper-fragmented academic field,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197380_0,Parallel Session - WEST Building,Mediatized Lifestyles,Mediatization,1531-113 (D1),2022-10-21T14:30:00,2022-10-21T16:00:00,Lundby,Knut,"K. Lundby1.1University of Oslo, Department of Media and Communication, Asker, Norway.",Rethinking the impact: Dimensions of mediatization,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197380_0,Parallel Session - WEST Building,Mediatized Lifestyles,Mediatization,1531-113 (D1),2022-10-21T14:30:00,2022-10-21T16:00:00,Jansson,André,"A. Jansson1.1Karlstad University, Geography- media and communication, Karlstad, Sweden.",Guided or steered? A logistical approach to tourism in the platform economy,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Wright,Scott,"","",,
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Kantola,Anu,"A. Kantola1, J. Vesa1.1University of Helsinki, Media and Communication Studies, Helsinki, Finland.",Silence of the wealthy: How the wealthiest 0.1% avoid the media and resort to hidden strategies of advocacy,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Stald,Gitte,"G. Stald1.1IT University of Copenhagen, Digital design / Digital Society and Participation Section, Copenhagen, Denmark.","Sustainable democracy in digital society. Young Danes, information, and democratic self-efficacy",2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Zhu,Qinfeng,"Q. Zhu1, M. Esteve Del Valle1, J. Meyer2.1University of Groningen, Center for Media and Journalism Studies, Groningen, Netherlands.2University of Groningen, Euroculture EM in European Studies, Groningen, Netherlands.",‘Safe’ space? Grounding political talk in WhatsApp groups,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Dumitrica,Delia,"D. Dumitrica1, M. Boukes2, D. Chiaro3, A. Fiadotava4, G. Giolo5, K. Giselinde6.1Erasmus University Rotterdam, Media and Communication, Rotterdam, Netherlands.2ASCoR / University of Amsterdam, Communication Science, Amsterdam, Netherlands.3University of Bologna, Advanced School in Modern Languages for Interpreters and Translators, Bologna, Italy.4Estonian Literary Museum, Folkore, Tartu, Estonia.5Erasmus University, School of History- Culture and Communication Department of Arts and Culture Studies, Rotterdam, Netherlands.6KU Leuven, Centre for Sociological Research CeSO, Leuven, Belgium.",Political humor in the context of the Covid-19 pandemic: How citizens' humorous response to the coronavirus reflects a country's political trust level.,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197390_0,Parallel Session - WEST Building,"Elites, parties, citizens: differences in political communication approaches",Communication and Democracy,1531-119 (D2),2022-10-21T14:30:00,2022-10-21T16:00:00,Berganza,Rosa,"R. Berganza1, M. Marta2, N. Marian3, O.G. Carlos1, H. Beatriz1, C.Z. Victoria1, L.G. Juan-Luis1, V. Fernando4.1University Rey Juan Carlos, Communication and Sociology, Madrid, Spain.2University of Alicante, Communication and Social Psychology, Alicante, Spain.3Catholic University San Antonio de Murcia, Communication Sciences, Murcia, Spain.4University Rey Juan Carlos, Department of Humanities, Madrid, Spain.",Political scandals on Twitter: public debate and party’s strategies in election times,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,Hänninen,Liisa,"","",,
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,García Castillo,Noelia,"","",,
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,Keceli,Duygu,"D. Keceli1, T. Dalkilic2, N. García Castillo3, M. Lara Martínez3.1Anadolu University, Department of Press and Broadcasting, Eskisehir, Turkey.2Anadolu University, Cinema and television, Eskisehir, Turkey.3Complutense University of Madrid, Theory and Analysis of Communication, Madrid, Spain.",Integrating forced migrants in a research and communication project using the principles of RRI,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,Kılıç,Deniz,"D. Kılıç1, N. Orhon2, E. Akcakaya3, T. Bueno Doral4.1Anadolu University, Department of Press and Broadcasting, Eskisehir, Turkey.2Anadolu University, Cinema and television, Eskisehir, Spain.3Anadolu University, Cinema and Television, Eskisehir, Turkey.4Complutense University of Madrid, Theory and Analysis of Communication, Madrid, Spain.",Rethinking vulnerabilities via intersectional approaches and intercultural communication,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,Hänninen,Liisa,"L. Hänninen1, L. Ardizzone2, M. Zipoli3.1Complutense University of Madrid, Theory and Analysis of Communication, Madrid, Spain.2CESIE, H2020 project management, Palermo, Italy.3UNIMED, International projects and networking, Roma, Italy.",Collaborative methodology and communication for redefining inclusion strategies to forced migrants,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197400_0,Parallel Session - WEST Building,Reshaping methodologies and communication in migration research,"Diaspora, Migration and the Media",1531-215 (D3),2022-10-21T14:30:00,2022-10-21T16:00:00,García Castillo,Noelia,"N. García Castillo1, T. Bueno Doral1, L. Hänninen1.1Complutense University of Madrid, Theory and Analysis of Communication, Madrid, Spain.",Rethinking the impact of media discourse on migration and forced migration,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Garcia-Jimenez,Antonio,"","",,
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Zlámal,Rostislav,"R. Zlámal1.1Masaryk University, Department of Media Studies and Journalism, Brno, Czech Republic.",An impact of school sampling methods on missing data in surveys on children,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Bozdag,Cigdem,"C. Bozdag12.1University of Groningen, Centre for Media and Journalism Research, Groningen, Netherlands.2University of Bremen, Intercultural Education, Bremen, Germany.",The Role of Schools for the Digital Inclusion of Young People with Migration Background. A Participatory Action Research in Germany,2022-10-21T14:45:00,2022-10-21T15:00:00
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Lundtofte,Thomas Enemark,"T.E. Lundtofte1, A. Grønning2.1University of Southern Denmark, Study of Culture Media Studies, Odense, Denmark.2University of Southern Denmark, Department for the Study of Culture, Odense, Denmark.",Navigating between communication platforms in Danish compulsory education,2022-10-21T15:00:00,2022-10-21T15:15:00
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Jacques,Carmen,"C. Jacques1, J. Kelly1, G. Woodley1, L. Green1, S. Brandsen2.1Edith Cowan University, School of Arts and Humanities, Mt Lawley, Australia.2Ku Leuven, Meaningful Interactions Lab Mintlab, Leuven, Belgium.",“The Internet of Life”: What are the social and cultural impacts of inducting subteens (0-12) into digital engagement practices via school policies such as ‘Bring Your Own Device’?,2022-10-21T15:15:00,2022-10-21T15:30:00
session_0000197410_0,Parallel Session - WEST Building,"Schools, Education and Digital Inclusion of Children","Children, Youth and Media",1531-219 (D4),2022-10-21T14:30:00,2022-10-21T16:00:00,Berger,Priscila,"P. Berger1.1Technische Universität Ilmenau, Empirische Medienforschung und politische Kommunikation, Ilmenau, Germany.",Reflections (and provocations) on the impact of research about media education in schools,2022-10-21T15:30:00,2022-10-21T15:45:00
session_0000197420_0,Parallel Session - WEST Building,The political impact of civil society and local media,Communication and Democracy,1532-116 (G1),2022-10-21T14:30:00,2022-10-21T16:00:00,Thuer,Jan-Hinnerk,"","",,
session_0000197420_0,Parallel Session - WEST Building,The political impact of civil society and local media,Communication and Democracy,1532-116 (G1),2022-10-21T14:30:00,2022-10-21T16:00:00,Van Wessel,Margit,"M. Van Wessel1.1Wageningen University & Research, Strategic Communication Chair Group, Wageningen, Netherlands.",Linking and localizing in multi-level advocacy,2022-10-21T14:30:00,2022-10-21T14:45:00
session_0000197420_0,Parallel Session - WEST Building,The political impact of civil society and local media,Communication and Democracy,1532-116 (G1),2022-10-21T14:30:00,2022-10-21T16:00:00,Rice,Charis,"E. Stanton1, C. Rise2.1Community Relations in Schools, Community Relations in Schools, Belfast, United Kingdom.2Coventry University, Centre for Trust- Peace & Social Relations, Coventry, United Kingdom.",Peace builds at the speed of trust? The impact of NGO schools-based peacebuilding programmes on inter-community communication and trust in post-conflict democracies.,2022-10-21T14:45:00,2022-10-21T15:00:00
